2.479034,2.621485,2.621487,2.621487,17.17242,19.71297,19.78478,19.7886,19.79199,0.4650163;
2.542501,2.688599,2.688601,2.688601,17.61206,20.21766,20.29131,20.29522,20.2987,0.4732608;
2.16392,2.288264,2.288265,2.288265,14.98961,17.20723,17.26991,17.27324,17.27621,0.4478166;
2.07493,2.19416,2.194162,2.194162,14.37317,16.49959,16.5597,16.56289,16.56573,0.4894582;
2.282976,2.414228,2.414286,2.414312,15.81413,18.15386,18.22007,18.22359,18.22672,0.4921912;
1.99242,2.106909,2.106911,2.106911,13.80162,15.84348,15.9012,15.90426,15.90699,0.4867927;
2.120283,2.243413,2.244486,2.245009,14.68377,16.8587,16.92146,16.925,16.92797,0.4969274;
1.71306,1.811496,1.811498,1.811498,11.86647,13.62204,13.67167,13.6743,13.67665,0.4880499;
1.260673,1.333114,1.333115,1.333115,8.732759,10.02472,10.06123,10.06317,10.0649,0.4707722;
1.09855,1.161675,1.161676,1.161676,7.609725,8.735538,8.767359,8.76905,8.770555,0.4857345;
1.049975,1.110309,1.11031,1.11031,7.27324,8.349272,8.379686,8.381303,8.38274,0.4703515;
1.392949,1.472991,1.472992,1.472992,9.649043,11.07656,11.11691,11.11905,11.12096,0.4772972;
1.236423,1.307471,1.307472,1.307472,8.564779,9.831886,9.867702,9.869604,9.871298,0.4902818;
1.085056,1.147405,1.147406,1.147406,7.516248,8.628231,8.659661,8.661331,8.662818,0.465788;
1.077517,1.139433,1.139434,1.139434,7.464026,8.568283,8.599496,8.601154,8.60263,0.4724715;
